timestamp,cmd_pos,cmd_vel,cmd_tau,act_pos,act_vel,act_current,temperature
1782293185.6482902,0.0,5000,0.0,111.55522805160513,-18,-0.00879120879120876,174
1782293185.676362,0.0,5000,0.0,111.55522805160513,-3,-0.00879120879120876,173
1782293185.7039554,0.0,5000,0.0,114.73969661494463,561,0.7706959706959715,171
1782293185.73174,0.0,5000,0.0,118.14378369989373,428,0.0439560439560438,172
1782293185.7613864,0.0,5000,0.0,121.63571819348671,800,0.4131868131868135,171
1782293185.7911174,0.0,5000,0.0,125.01784342627474,614,0.6183150183150179,174
1782293185.8357708,0.0,5000,0.0,128.55370162418956,442,0.5890109890109887,174
1782293185.8637977,0.0,5000,0.0,133.1437287258306,398,0.08498168498168468,175
1782293185.8920443,0.0,5000,0.0,139.55658955683137,822,0.20805860805860732,173
1782293185.919531,0.0,5000,0.0,143.3779518328388,710,0.43663003663003686,170
1782293185.9469237,0.0,5000,0.0,146.80400076994874,636,0.612454212454212,173
1782293185.974341,0.0,5000,0.0,150.098278594093,428,0.13772893772893724,173
1782293186.0015664,0.0,5000,0.0,153.74394605281267,561,0.6769230769230763,171
1782293186.0455205,0.0,5000,0.0,157.1919568420837,420,0.03809523809523796,173
1782293186.0741358,0.0,5000,0.0,161.36470875266644,375,0.05567765567765548,172
1782293186.10185,0.0,5000,0.0,164.85664324625932,748,0.43663003663003686,170
1782293186.1292493,0.0,5000,0.0,167.99718810527688,621,0.6827838827838821,172
1782293186.1569507,0.0,5000,0.0,174.1245448581852,748,0.14945054945054892,174
1782293186.184314,0.0,5000,0.0,177.81413602122683,420,0.02051282051282044,172
1782293186.2119396,0.0,5000,0.0,181.50372718426843,762,0.4131868131868135,171
1782293186.2567737,0.0,5000,0.0,184.66623389544677,614,0.7296703296703289,171
1782293186.2850513,0.0,5000,0.0,188.86094765819055,606,0.7003663003662997,173
1782293186.3131554,0.0,5000,0.0,192.17718733449578,435,0.13772893772893724,172
1782293186.3414118,0.0,5000,0.0,195.84481664537643,621,0.723809523809523,173
1782293186.3693752,0.0,5000,0.0,199.2708655824863,435,-0.03223443223443212,172
1782293186.3975563,0.0,5000,0.0,202.91653304120604,762,0.4131868131868135,174
1782293186.4252348,0.0,5000,0.0,208.97800423763147,428,0.3252747252747259,172
1782293186.4638724,0.0,5000,0.0,212.53582428770736,576,0.7296703296703289,175
1782293186.491985,0.0,5000,0.0,216.11560618994403,398,0.0146520146520146,172
1782293186.5197613,0.0,5000,0.0,219.69538809218088,725,0.3838827838827843,173
1782293186.5476234,0.0,5000,0.0,223.05555147280805,643,0.7179487179487172,173
1782293186.575216,0.0,5000,0.0,226.3498292969523,413,0.1611721611721606,173
1782293186.6027274,0.0,5000,0.0,230.01745860783302,554,0.7824175824175832,173
1782293186.6299436,0.0,5000,0.0,233.53135495358677,398,-0.02637362637362628,173
1782293186.6763096,0.0,5000,0.0,238.7802376200565,576,0.7062271062271055,173
1782293186.7066147,0.0,5000,0.0,243.83146361707796,703,0.40732600732600766,172
1782293186.735015,0.0,5000,0.0,247.10377958906102,636,0.723809523809523,172
1782293186.7622535,0.0,5000,0.0,250.3760955610445,442,0.16703296703296644,173
1782293186.7890382,0.0,5000,0.0,254.04372487192484,576,0.6710622710622705,174
1782293186.8160465,0.0,5000,0.0,257.6015449220009,428,0.02637362637362628,173
1782293186.8488328,0.0,5000,0.0,261.11544126775465,703,0.395604395604396,173
1782293186.8759084,0.0,5000,0.0,264.32187168325504,591,0.7648351648351657,172
1782293186.9030082,0.0,5000,0.0,267.50634024659445,368,0.17289377289377228,172
1782293186.9297848,0.0,5000,0.0,274.2925525643317,435,-0.00879120879120876,172
1782293186.956527,0.0,5000,0.0,278.3994189184316,792,0.30183150183150254,175
1782293186.9838746,0.0,5000,0.0,281.9352771163465,628,0.6827838827838821,174
1782293187.010711,0.0,5000,0.0,285.25151679265156,375,0.12600732600732556,172
1782293187.0374534,0.0,5000,0.0,288.8532605470494,547,0.7296703296703289,173
1782293187.0727885,0.0,5000,0.0,292.1914620755156,413,0.00879120879120876,173
1782293187.100137,0.0,5000,0.0,295.59554916046466,673,0.3838827838827843,173
1782293187.12732,0.0,5000,0.0,298.78001772380406,614,0.7003663003662997,173
1782293187.1547167,0.0,5000,0.0,303.19435000815736,420,0.04981684981684964,173
1782293187.1824665,0.0,5000,0.0,306.6203989452674,561,0.7648351648351657,173
1782293187.2096124,0.0,5000,0.0,310.00252417805535,413,0.02637362637362628,171
1782293187.238167,0.0,5000,0.0,313.4285731151654,703,0.3838827838827843,173
1782293187.2658744,0.0,5000,0.0,316.5471561220221,614,0.6417582417582413,173
1782293187.2928302,0.0,5000,0.0,319.7535865375225,413,0.1318681318681314,172
1782293187.3196442,0.0,5000,0.0,323.2894447354374,532,0.7589743589743598,175
1782293187.346537,0.0,5000,0.0,326.64960811606454,472,0.06739926739926716,173
1782293187.373062,0.0,5000,0.0,329.9878096445307,740,0.43663003663003686,173
1782293187.4002333,0.0,5000,0.0,334.6876460069765,740,0.30183150183150254,172
1782293187.4275835,0.0,5000,0.0,338.15761864840846,368,0.17875457875457812,172
1782293187.4625845,0.0,5000,0.0,341.7374005506453,591,0.7296703296703289,175
1782293187.4899693,0.0,5000,0.0,345.0975639312723,398,0.02637362637362628,172
1782293187.517604,0.0,5000,0.0,348.5455747205433,770,0.41904761904761934,172
1782293187.5449097,0.0,5000,0.0,351.7520051360439,636,0.6710622710622705,177
1782293187.5721402,0.0,5000,0.0,355.11216851667086,420,0.12014652014651972,172
1782293187.599775,0.0,5000,0.0,358.64802671458574,584,0.7648351648351657,172
1782293187.6270869,0.0,5000,0.0,362.0301519473739,465,0.02051282051282044,173
