timestamp,cmd_pos,cmd_vel,cmd_tau,act_pos,act_vel,act_current,temperature
1782294204.9061112,0.0,5000,0.0,241.6133165488206,554,0.788278388278389,174
1782294204.933345,0.0,5000,0.0,244.99544178160875,413,0.06153846153846132,173
1782294204.960269,0.0,5000,0.0,249.9368585178251,777,0.23736263736263652,174
1782294204.9868267,0.0,5000,0.0,253.51664042006198,606,0.6241758241758237,171
1782294205.0201051,0.0,5000,0.0,256.832880096367,375,0.11428571428571388,174
1782294205.0473492,0.0,5000,0.0,260.3687382942819,524,0.7062271062271055,174
1782294205.0744994,0.0,5000,0.0,263.772825379231,383,0.1025641025641022,173
1782294205.1015713,0.0,5000,0.0,267.28672172498494,740,0.4424908424908427,174
1782294205.1285877,0.0,5000,0.0,270.44922843616337,658,0.7355311355311347,174
1782294205.1568599,0.0,5000,0.0,273.65565885166393,398,0.1611721611721606,173
